code,year,color,id,name
VCT,2016,"rgb(30,5,220)",'670,St. Vincent & the Grenadines
VNM,2016,"rgb(143,18,94)",'704,Vietnam
WSM,2016,"rgb(137,6,112)",'882,Samoa
ZAF,2016,"rgb(116,80,59)",'710,South Africa
ZMB,2016,"rgb(229,12,15)",'894,Zambia
ZWE,2016,"rgb(199,20,37)",'716,Zimbabwe
TWN,2016,"rgb(154,19,82)",'158,Taiwan
ABW,2017,"rgb(9,0,246)",'533,Aruba
AGO,2017,"rgb(229,4,23)",'024,Angola
ALB,2017,"rgb(112,119,24)",'008,Albania
AND,2017,"rgb(131,124,0)",'020,Andorra
ARE,2017,"rgb(139,35,81)",'784,United Arab Emirates
ARG,2017,"rgb(128,34,93)",'032,Argentina
ARM,2017,"rgb(142,71,42)",'051,Armenia
ATG,2017,"rgb(22,4,229)",'028,Antigua & Barbuda
AUS,2017,"rgb(188,18,49)",'036,Australia
AUT,2017,"rgb(25,199,31)",'040,Austria
AZE,2017,"rgb(111,77,67)",'031,Azerbaijan
BDI,2017,"rgb(181,38,36)",'108,Burundi
BEL,2017,"rgb(33,160,62)",'056,Belgium
BEN,2017,"rgb(173,17,65)",'204,Benin
BFA,2017,"rgb(144,40,71)",'854,Burkina
BGR,2017,"rgb(47,191,17)",'100,Bulgaria
BHR,2017,"rgb(112,35,108)",'048,Bahrain
BHS,2017,"rgb(3,2,251)",'044,The Bahamas
BIH,2017,"rgb(56,169,30)",'070,Bosnia & Herzegovina
BLR,2017,"rgb(121,111,24)",'112,Belarus
BLZ,2017,"rgb(52,3,199)",'084,Belize
BMU,2017,"rgb(9,4,242)",'060,Bermuda
BOL,2017,"rgb(152,17,85)",'068,Bolivia
BRA,2017,"rgb(135,26,94)",'076,Brazil
BRB,2017,"rgb(28,7,220)",'052,Barbados
BRN,2017,"rgb(165,32,58)",'096,Brunei
BWA,2017,"rgb(62,40,153)",'072,Botswana
CAF,2017,"rgb(154,49,53)",'140,Central African Republic
CAN,2017,"rgb(29,7,219)",'124,Canada
CHE,2017,"rgb(49,131,75)",'756,Switzerland
CHL,2017,"rgb(146,16,93)",'152,Chile
CIV,2017,"rgb(92,60,103)",'384,C?te d'Ivoire
CMR,2017,"rgb(185,34,36)",'120,Cameroon
COG,2017,"rgb(225,3,28)",'178,Republic of the Congo
COL,2017,"rgb(76,17,163)",'170,Colombia
COM,2017,"rgb(190,36,28)",'174,The Comoros
CPV,2017,"rgb(181,27,47)",'132,Cape Verde
CRI,2017,"rgb(42,10,203)",'188,Costa Rica
CYP,2017,"rgb(113,120,22)",'196,Cyprus
CZE,2017,"rgb(44,196,15)",'203,Czech Republic
DNK,2017,"rgb(50,171,34)",'208,Denmark
DOM,2017,"rgb(41,6,207)",'214,Dominican Republic
DZA,2017,"rgb(131,47,77)",'012,Algeria
ECU,2017,"rgb(74,17,164)",'218,Ecuador
EGY,2017,"rgb(117,68,70)",'818,Egypt
ESP,2017,"rgb(64,139,52)",'724,Spain
EST,2017,"rgb(82,135,38)",'233,Estonia
ETH,2017,"rgb(189,14,52)",'231,Ethiopia
FIN,2017,"rgb(64,144,47)",'246,Finland
FJI,2017,"rgb(158,4,94)",'242,Fiji
FRA,2017,"rgb(59,135,60)",'250,France
GBR,2017,"rgb(62,104,90)",'826,Great Britain (United Kingdom; England)
GEO,2017,"rgb(132,68,55)",'268,Georgia
GHA,2017,"rgb(172,22,61)",'288,Ghana
GMB,2017,"rgb(174,38,43)",'270,Gambia
GRC,2017,"rgb(67,148,40)",'300,Greece
GRL,2017,"rgb(94,93,68)",'304,Greenland
GTM,2017,"rgb(38,8,209)",'320,Guatemala
GUY,2017,"rgb(46,18,191)",'328,Guyana
HKG,2017,"rgb(220,6,29)",'344,Hong Kong
HND,2017,"rgb(50,20,186)",'340,Honduras
HRV,2017,"rgb(31,198,26)",'191,Croatia
HUN,2017,"rgb(28,208,19)",'348,Hungary
IDN,2017,"rgb(165,17,73)",'360,Indonesia
IND,2017,"rgb(123,30,102)",'356,India
IRL,2017,"rgb(30,57,168)",'372,Ireland
IRN,2017,"rgb(218,34,3)",'364,Iran
ISL,2017,"rgb(60,114,81)",'352,Iceland
ISR,2017,"rgb(61,39,155)",'376,Israel
ITA,2017,"rgb(49,142,64)",'380,Italy
JAM,2017,"rgb(28,9,218)",'388,Jamaica
JOR,2017,"rgb(100,32,123)",'400,Jordan
JPN,2017,"rgb(138,20,97)",'392,Japan
KAZ,2017,"rgb(191,35,30)",'398,Kazakhstan
KEN,2017,"rgb(182,25,48)",'404,Kenya
KGZ,2017,"rgb(223,10,22)",'417,Kyrgyzstan
KHM,2017,"rgb(158,29,68)",'116,Cambodia
KNA,2017,"rgb(9,1,245)",'659,St. Kitts & Nevis
KOR,2017,"rgb(158,19,79)",'410,South Korea
KWT,2017,"rgb(132,44,79)",'414,Kuwait
LAO,2017,"rgb(242,8,6)",'418,Laos
LBN,2017,"rgb(103,69,82)",'422,Lebanon
LCA,2017,"rgb(12,3,240)",'662,St. Lucia
LKA,2017,"rgb(127,26,102)",'144,Sri Lanka
LSO,2017,"rgb(124,3,127)",'426,Lesotho
LTU,2017,"rgb(32,167,56)",'440,Lithuania
LUX,2017,"rgb(17,203,35)",'442,Luxembourg
LVA,2017,"rgb(43,177,35)",'428,Latvia
MAR,2017,"rgb(94,74,88)",'504,Morocco
MDA,2017,"rgb(114,121,19)",'498,Moldova
MDG,2017,"rgb(127,42,86)",'450,Madagascar
MDV,2017,"rgb(176,44,36)",'462,Maldives
MEX,2017,"rgb(33,10,213)",'484,Mexico
MKD,2017,"rgb(30,211,14)",'807,Republic of Macedonia (FYROM)
MLI,2017,"rgb(174,41,40)",'466,Mali
MLT,2017,"rgb(31,162,62)",'470,Malta
MMR,2017,"rgb(225,11,19)",'104,Myanmar (Burma)
MNE,2017,"rgb(128,116,11)",'499,Montenegro
MNG,2017,"rgb(242,5,8)",'496,Mongolia
MOZ,2017,"rgb(193,20,43)",'508,Mozambique
MRT,2017,"rgb(192,29,34)",'478,Mauritania
MUS,2017,"rgb(158,33,64)",'480,Mauritius
MWI,2017,"rgb(174,43,38)",'454,Malawi
MYS,2017,"rgb(149,27,79)",'458,Malaysia
NAM,2017,"rgb(152,36,68)",'516,Namibia
NER,2017,"rgb(107,18,130)",'562,Niger
NGA,2017,"rgb(101,30,125)",'566,Nigeria
NIC,2017,"rgb(50,9,196)",'558,Nicaragua
NLD,2017,"rgb(43,165,46)",'528,Netherlands
NOR,2017,"rgb(58,139,58)",'578,Norway
NPL,2017,"rgb(214,13,27)",'524,Nepal
NZL,2017,"rgb(154,25,76)",'554,New Zealand
OMN,2017,"rgb(149,28,78)",'512,Oman
PAK,2017,"rgb(168,24,64)",'586,Pakistan
PAN,2017,"rgb(101,10,144)",'591,Panama
PER,2017,"rgb(139,14,102)",'604,Peru
PHL,2017,"rgb(137,25,93)",'608,The Philippines
PLW,2017,"rgb(43,0,212)",'585,Palau
POL,2017,"rgb(49,185,21)",'616,Poland
PRT,2017,"rgb(33,179,43)",'620,Portugal
PRY,2017,"rgb(180,22,54)",'600,Paraguay
PSE,2017,"rgb(152,76,27)",'275,Palestinian territories
QAT,2017,"rgb(145,31,79)",'634,Qatar
ROU,2017,"rgb(32,208,15)",'642,Romania
RUS,2017,"rgb(140,78,37)",'643,Russian Federation
RWA,2017,"rgb(195,27,33)",'646,Rwanda
SAU,2017,"rgb(125,38,92)",'682,Saudi Arabia
SDN,2017,"rgb(216,31,8)",'729,Sudan
SEN,2017,"rgb(153,56,45)",'686,Senegal
SGP,2017,"rgb(146,23,86)",'702,Singapore
SLB,2017,"rgb(247,1,8)",'090,Solomon Islands
SLE,2017,"rgb(184,21,50)",'694,Sierra Leone
SLV,2017,"rgb(50,7,198)",'222,El Salvador
SRB,2017,"rgb(65,171,19)",'688,Serbia
STP,2017,"rgb(169,23,63)",'678,Sao Tome & Principe
SUR,2017,"rgb(62,6,187)",'740,Suriname
SVK,2017,"rgb(45,190,20)",'703,Slovakia
SVN,2017,"rgb(38,193,23)",'705,Slovenia
SWE,2017,"rgb(48,158,48)",'752,Sweden
SWZ,2017,"rgb(176,20,60)",'748,Swaziland
SYC,2017,"rgb(121,76,58)",'690,Seychelles
TGO,2017,"rgb(196,29,31)",'768,Togo
THA,2017,"rgb(149,22,84)",'764,Thailand
TLS,2017,"rgb(211,14,30)",'626,Timor-Leste (East Timor)
TUN,2017,"rgb(77,136,42)",'788,Tunisia
TUR,2017,"rgb(80,111,63)",'792,Turkey
TZA,2017,"rgb(192,33,31)",'834,Tanzania
UGA,2017,"rgb(189,37,29)",'800,Uganda
UKR,2017,"rgb(110,98,47)",'804,Ukraine
URY,2017,"rgb(163,21,71)",'858,Uruguay
UZB,2017,"rgb(215,31,8)",'860,Uzbekistan
VCT,2017,"rgb(33,6,216)",'670,St. Vincent & the Grenadines
VNM,2017,"rgb(155,16,84)",'704,Vietnam
WSM,2017,"rgb(110,4,141)",'882,Samoa
ZAF,2017,"rgb(119,76,60)",'710,South Africa
ZMB,2017,"rgb(237,8,11)",'894,Zambia
ZWE,2017,"rgb(222,12,21)",'716,Zimbabwe
TWN,2017,"rgb(160,18,77)",'158,Taiwan
ABW,2018,"rgb(10,0,245)",'533,Aruba
AFG,2018,"rgb(230,14,11)",'004,Afghanistan
AGO,2018,"rgb(234,2,20)",'024,Angola
ALB,2018,"rgb(111,117,27)",'008,Albania
AND,2018,"rgb(130,124,0)",'020,Andorra
ARE,2018,"rgb(132,40,83)",'784,United Arab Emirates
ARG,2018,"rgb(127,34,93)",'032,Argentina
ARM,2018,"rgb(143,70,41)",'051,Armenia
ATG,2018,"rgb(26,5,224)",'028,Antigua & Barbuda
AUS,2018,"rgb(192,18,45)",'036,Australia
AUT,2018,"rgb(26,197,32)",'040,Austria
AZE,2018,"rgb(92,102,61)",'031,Azerbaijan
BDI,2018,"rgb(197,37,21)",'108,Burundi
BEL,2018,"rgb(30,163,63)",'056,Belgium
BEN,2018,"rgb(175,22,59)",'204,Benin
BFA,2018,"rgb(147,41,67)",'854,Burkina
BGR,2018,"rgb(48,188,19)",'100,Bulgaria
BHR,2018,"rgb(120,33,102)",'048,Bahrain
BHS,2018,"rgb(4,1,250)",'044,The Bahamas
BIH,2018,"rgb(57,169,29)",'070,Bosnia & Herzegovina
BLR,2018,"rgb(119,111,24)",'112,Belarus
BLZ,2018,"rgb(49,4,203)",'084,Belize
BMU,2018,"rgb(8,3,244)",'060,Bermuda
BOL,2018,"rgb(163,18,75)",'068,Bolivia
BRA,2018,"rgb(146,23,86)",'076,Brazil
BRB,2018,"rgb(29,6,220)",'052,Barbados
BRN,2018,"rgb(202,8,45)",'096,Brunei
BWA,2018,"rgb(62,39,154)",'072,Botswana
CAF,2018,"rgb(171,41,43)",'140,Central African Republic
CAN,2018,"rgb(30,7,218)",'124,Canada
CHE,2018,"rgb(54,126,75)",'756,Switzerland
CHL,2018,"rgb(153,14,88)",'152,Chile
CIV,2018,"rgb(107,63,85)",'384,C?te d'Ivoire
COG,2018,"rgb(243,1,11)",'178,Republic of the Congo
COL,2018,"rgb(89,16,150)",'170,Colombia
COM,2018,"rgb(198,49,8)",'174,The Comoros
CPV,2018,"rgb(172,22,61)",'132,Cape Verde
CRI,2018,"rgb(45,10,201)",'188,Costa Rica
CYP,2018,"rgb(93,128,35)",'196,Cyprus
CZE,2018,"rgb(49,191,15)",'203,Czech Republic
DNK,2018,"rgb(46,174,34)",'208,Denmark
DOM,2018,"rgb(45,7,203)",'214,Dominican Republic
ECU,2018,"rgb(80,15,160)",'218,Ecuador
EGY,2018,"rgb(130,50,75)",'818,Egypt
ESP,2018,"rgb(65,139,51)",'724,Spain
EST,2018,"rgb(74,119,62)",'233,Estonia
ETH,2018,"rgb(172,15,68)",'231,Ethiopia
FIN,2018,"rgb(61,147,47)",'246,Finland
FJI,2018,"rgb(168,3,83)",'242,Fiji
FRA,2018,"rgb(60,133,62)",'250,France
GBR,2018,"rgb(65,99,92)",'826,Great Britain (United Kingdom; England)
GEO,2018,"rgb(129,61,65)",'268,Georgia
GHA,2018,"rgb(172,21,63)",'288,Ghana
GMB,2018,"rgb(170,33,52)",'270,Gambia
GRC,2018,"rgb(81,138,37)",'300,Greece
GRL,2018,"rgb(103,109,43)",'304,Greenland
GTM,2018,"rgb(40,7,208)",'320,Guatemala
GUY,2018,"rgb(50,8,197)",'328,Guyana
HKG,2018,"rgb(220,6,29)",'344,Hong Kong
HND,2018,"rgb(54,17,184)",'340,Honduras
HRV,2018,"rgb(34,202,19)",'191,Croatia
HUN,2018,"rgb(28,208,18)",'348,Hungary
IDN,2018,"rgb(172,16,68)",'360,Indonesia
IND,2018,"rgb(116,29,109)",'356,India
IRL,2018,"rgb(29,63,163)",'372,Ireland
IRN,2018,"rgb(222,31,2)",'364,Iran
ISL,2018,"rgb(73,90,92)",'352,Iceland
ISR,2018,"rgb(80,34,141)",'376,Israel
ITA,2018,"rgb(49,142,64)",'380,Italy
JAM,2018,"rgb(29,7,219)",'388,Jamaica
JOR,2018,"rgb(100,33,122)",'400,Jordan
JPN,2018,"rgb(138,20,97)",'392,Japan
KAZ,2018,"rgb(186,33,36)",'398,Kazakhstan
KEN,2018,"rgb(180,27,48)",'404,Kenya
KGZ,2018,"rgb(231,9,15)",'417,Kyrgyzstan
KHM,2018,"rgb(155,27,73)",'116,Cambodia
KOR,2018,"rgb(159,18,78)",'410,South Korea
KWT,2018,"rgb(145,43,67)",'414,Kuwait
LAO,2018,"rgb(243,8,4)",'418,Laos
LBN,2018,"rgb(110,65,80)",'422,Lebanon
LBY,2018,"rgb(199,19,37)",'434,Libya
LCA,2018,"rgb(23,4,228)",'662,St. Lucia
LTU,2018,"rgb(31,170,54)",'440,Lithuania
LUX,2018,"rgb(19,208,28)",'442,Luxembourg
LVA,2018,"rgb(42,163,50)",'428,Latvia
MAC,2018,"rgb(217,12,26)",'446,Macao
MAR,2018,"rgb(95,62,98)",'504,Morocco
MDA,2018,"rgb(111,126,18)",'498,Moldova
MDG,2018,"rgb(122,40,93)",'450,Madagascar
MDV,2018,"rgb(197,32,26)",'462,Maldives
MEX,2018,"rgb(34,9,212)",'484,Mexico
MKD,2018,"rgb(29,211,15)",'807,Republic of Macedonia (FYROM)
MLT,2018,"rgb(46,157,52)",'470,Malta
MMR,2018,"rgb(226,13,16)",'104,Myanmar (Burma)
MNE,2018,"rgb(122,111,22)",'499,Montenegro
MNG,2018,"rgb(244,5,6)",'496,Mongolia
MOZ,2018,"rgb(184,18,53)",'508,Mozambique
MRT,2018,"rgb(211,27,17)",'478,Mauritania
MUS,2018,"rgb(159,34,62)",'480,Mauritius
MWI,2018,"rgb(185,31,39)",'454,Malawi
MYS,2018,"rgb(153,27,76)",'458,Malaysia
NAM,2018,"rgb(205,16,33)",'516,Namibia
NER,2018,"rgb(174,21,60)",'562,Niger
NGA,2018,"rgb(127,34,94)",'566,Nigeria
NIC,2018,"rgb(42,8,205)",'558,Nicaragua
NLD,2018,"rgb(44,163,49)",'528,Netherlands
NOR,2018,"rgb(55,140,60)",'578,Norway
NZL,2018,"rgb(159,24,72)",'554,New Zealand
OMN,2018,"rgb(132,39,84)",'512,Oman
PAK,2018,"rgb(162,26,67)",'586,Pakistan
PER,2018,"rgb(139,13,103)",'604,Peru
PHL,2018,"rgb(144,24,87)",'608,The Philippines
PLW,2018,"rgb(36,2,217)",'585,Palau
POL,2018,"rgb(47,187,21)",'616,Poland
PRT,2018,"rgb(32,179,44)",'620,Portugal
PRY,2018,"rgb(181,16,58)",'600,Paraguay
PSE,2018,"rgb(151,75,29)",'275,Palestinian territories
QAT,2018,"rgb(151,23,81)",'634,Qatar
ROU,2018,"rgb(33,208,14)",'642,Romania
RUS,2018,"rgb(143,79,33)",'643,Russian Federation
RWA,2018,"rgb(202,27,27)",'646,Rwanda
SAU,2018,"rgb(137,33,85)",'682,Saudi Arabia
SDN,2018,"rgb(220,26,9)",'729,Sudan
SEN,2018,"rgb(170,33,53)",'686,Senegal
SGP,2018,"rgb(134,22,99)",'702,Singapore
SLB,2018,"rgb(248,0,7)",'090,Solomon Islands
SLE,2018,"rgb(191,20,44)",'694,Sierra Leone
SLV,2018,"rgb(53,6,196)",'222,El Salvador
SRB,2018,"rgb(66,168,22)",'688,Serbia
STP,2018,"rgb(179,29,47)",'678,Sao Tome & Principe
SUR,2018,"rgb(75,8,172)",'740,Suriname
SVK,2018,"rgb(37,197,21)",'703,Slovakia
SVN,2018,"rgb(38,192,25)",'705,Slovenia
SWE,2018,"rgb(50,156,49)",'752,Sweden
SWZ,2018,"rgb(191,16,48)",'748,Swaziland
SYC,2018,"rgb(148,51,55)",'690,Seychelles
TGO,2018,"rgb(180,26,49)",'768,Togo
THA,2018,"rgb(151,22,82)",'764,Thailand
TUN,2018,"rgb(82,130,44)",'788,Tunisia
TUR,2018,"rgb(75,115,65)",'792,Turkey
TZA,2018,"rgb(190,26,39)",'834,Tanzania
UGA,2018,"rgb(195,35,26)",'800,Uganda
UKR,2018,"rgb(113,95,47)",'804,Ukraine
URY,2018,"rgb(171,21,63)",'858,Uruguay
UZB,2018,"rgb(216,27,12)",'860,Uzbekistan
VCT,2018,"rgb(37,6,213)",'670,St. Vincent & the Grenadines
VNM,2018,"rgb(153,15,86)",'704,Vietnam
WSM,2018,"rgb(129,4,122)",'882,Samoa
YEM,2018,"rgb(184,7,65)",'887,Yemen
ZAF,2018,"rgb(122,76,57)",'710,South Africa
ZMB,2018,"rgb(226,11,18)",'894,Zambia
ZWE,2018,"rgb(214,17,24)",'716,Zimbabwe
TWN,2018,"rgb(158,18,79)",'158,Taiwan
ABW,2019,"rgb(4,0,251)",'533,Aruba
ARE,2019,"rgb(144,35,76)",'784,United Arab Emirates
ARG,2019,"rgb(136,31,88)",'032,Argentina
ARM,2019,"rgb(166,57,32)",'051,Armenia
ATG,2019,"rgb(33,4,218)",'028,Antigua & Barbuda
AUS,2019,"rgb(196,15,44)",'036,Australia
AUT,2019,"rgb(28,194,34)",'040,Austria
AZE,2019,"rgb(121,91,44)",'031,Azerbaijan
BDI,2019,"rgb(192,40,22)",'108,Burundi
BEL,2019,"rgb(31,156,69)",'056,Belgium
BEN,2019,"rgb(191,21,43)",'204,Benin
BFA,2019,"rgb(143,37,75)",'854,Burkina
BGR,2019,"rgb(51,184,19)",'100,Bulgaria
BIH,2019,"rgb(61,165,30)",'070,Bosnia & Herzegovina
BLR,2019,"rgb(136,97,21)",'112,Belarus
BLZ,2019,"rgb(54,3,198)",'084,Belize
BMU,2019,"rgb(8,4,244)",'060,Bermuda
BRA,2019,"rgb(145,22,88)",'076,Brazil
BRB,2019,"rgb(29,7,218)",'052,Barbados
BRN,2019,"rgb(157,46,51)",'096,Brunei
BWA,2019,"rgb(86,34,136)",'072,Botswana
CAN,2019,"rgb(29,7,219)",'124,Canada
CHE,2019,"rgb(46,131,78)",'756,Switzerland
CHL,2019,"rgb(152,14,89)",'152,Chile
CIV,2019,"rgb(128,51,76)",'384,C?te d'Ivoire
COG,2019,"rgb(234,2,19)",'178,Republic of the Congo
COL,2019,"rgb(90,15,149)",'170,Colombia
COM,2019,"rgb(192,57,6)",'174,The Comoros
CPV,2019,"rgb(146,57,52)",'132,Cape Verde
CRI,2019,"rgb(41,10,203)",'188,Costa Rica
CYP,2019,"rgb(95,118,43)",'196,Cyprus
CZE,2019,"rgb(53,186,16)",'203,Czech Republic
DNK,2019,"rgb(50,166,39)",'208,Denmark
ECU,2019,"rgb(92,11,152)",'218,Ecuador
EGY,2019,"rgb(129,51,76)",'818,Egypt
ESP,2019,"rgb(67,133,55)",'724,Spain
EST,2019,"rgb(72,120,64)",'233,Estonia
FIN,2019,"rgb(61,143,50)",'246,Finland
FJI,2019,"rgb(139,4,112)",'242,Fiji
FRA,2019,"rgb(61,127,67)",'250,France
GBR,2019,"rgb(66,91,97)",'826,Great Britain (United Kingdom; England)
GEO,2019,"rgb(113,58,84)",'268,Georgia
GHA,2019,"rgb(175,17,63)",'288,Ghana
GMB,2019,"rgb(181,30,44)",'270,Gambia
GRC,2019,"rgb(81,133,41)",'300,Greece
GTM,2019,"rgb(44,7,204)",'320,Guatemala
GUY,2019,"rgb(27,18,210)",'328,Guyana
HKG,2019,"rgb(222,6,26)",'344,Hong Kong
HND,2019,"rgb(61,15,179)",'340,Honduras
HRV,2019,"rgb(29,206,20)",'191,Croatia
HUN,2019,"rgb(29,207,19)",'348,Hungary
IDN,2019,"rgb(175,14,65)",'360,Indonesia
IND,2019,"rgb(112,27,116)",'356,India
IRL,2019,"rgb(36,56,163)",'372,Ireland
ISL,2019,"rgb(65,90,100)",'352,Iceland
ISR,2019,"rgb(75,33,147)",'376,Israel
ITA,2019,"rgb(49,138,68)",'380,Italy
JAM,2019,"rgb(33,6,216)",'388,Jamaica
JOR,2019,"rgb(109,28,118)",'400,Jordan
JPN,2019,"rgb(136,20,99)",'392,Japan
KAZ,2019,"rgb(199,25,31)",'398,Kazakhstan
KEN,2019,"rgb(177,26,52)",'404,Kenya
KGZ,2019,"rgb(233,10,12)",'417,Kyrgyzstan
KHM,2019,"rgb(151,21,83)",'116,Cambodia
KOR,2019,"rgb(152,18,85)",'410,South Korea
KWT,2019,"rgb(149,38,67)",'414,Kuwait
LAO,2019,"rgb(239,8,8)",'418,Laos
LCA,2019,"rgb(26,4,226)",'662,St. Lucia
LTU,2019,"rgb(35,174,46)",'440,Lithuania
LUX,2019,"rgb(20,204,31)",'442,Luxembourg
LVA,2019,"rgb(46,184,25)",'428,Latvia
MAC,2019,"rgb(210,12,32)",'446,Macao
MAR,2019,"rgb(100,64,91)",'504,Morocco
MDA,2019,"rgb(109,129,17)",'498,Moldova
MDG,2019,"rgb(135,29,90)",'450,Madagascar
MEX,2019,"rgb(34,9,212)",'484,Mexico
MKD,2019,"rgb(32,207,16)",'807,Republic of Macedonia (FYROM)
MLT,2019,"rgb(49,155,52)",'470,Malta
MMR,2019,"rgb(219,15,21)",'104,Myanmar (Burma)
MNG,2019,"rgb(241,6,9)",'496,Mongolia
MRT,2019,"rgb(215,19,21)",'478,Mauritania
MUS,2019,"rgb(165,35,54)",'480,Mauritius
MWI,2019,"rgb(203,21,31)",'454,Malawi
MYS,2019,"rgb(151,25,79)",'458,Malaysia
NAM,2019,"rgb(202,19,34)",'516,Namibia
NGA,2019,"rgb(147,28,80)",'566,Nigeria
NIC,2019,"rgb(37,7,211)",'558,Nicaragua
NLD,2019,"rgb(46,157,52)",'528,Netherlands
NOR,2019,"rgb(68,128,59)",'578,Norway
NZL,2019,"rgb(164,25,66)",'554,New Zealand
PAK,2019,"rgb(158,25,73)",'586,Pakistan
PER,2019,"rgb(150,14,92)",'604,Peru
PHL,2019,"rgb(149,23,82)",'608,The Philippines
POL,2019,"rgb(50,183,23)",'616,Poland
PRT,2019,"rgb(35,175,45)",'620,Portugal
PRY,2019,"rgb(105,15,136)",'600,Paraguay
QAT,2019,"rgb(150,27,77)",'634,Qatar
ROU,2019,"rgb(34,208,13)",'642,Romania
RUS,2019,"rgb(149,71,35)",'643,Russian Federation
RWA,2019,"rgb(203,31,21)",'646,Rwanda
SAU,2019,"rgb(151,29,75)",'682,Saudi Arabia
SEN,2019,"rgb(182,26,47)",'686,Senegal
SGP,2019,"rgb(132,21,103)",'702,Singapore
SLV,2019,"rgb(56,6,193)",'222,El Salvador
SRB,2019,"rgb(75,157,23)",'688,Serbia
STP,2019,"rgb(194,5,56)",'678,Sao Tome & Principe
SUR,2019,"rgb(76,5,174)",'740,Suriname
SVK,2019,"rgb(42,192,21)",'703,Slovakia
SVN,2019,"rgb(40,192,22)",'705,Slovenia
SWE,2019,"rgb(52,148,54)",'752,Sweden
SWZ,2019,"rgb(170,18,67)",'748,Swaziland
SYC,2019,"rgb(144,55,57)",'690,Seychelles
TGO,2019,"rgb(177,24,54)",'768,Togo
THA,2019,"rgb(145,20,90)",'764,Thailand
TUN,2019,"rgb(83,134,39)",'788,Tunisia
TUR,2019,"rgb(71,116,68)",'792,Turkey
URY,2019,"rgb(173,16,67)",'858,Uruguay
UZB,2019,"rgb(211,28,16)",'860,Uzbekistan
VCT,2019,"rgb(32,8,215)",'670,St. Vincent & the Grenadines
VNM,2019,"rgb(147,13,95)",'704,Vietnam
WSM,2019,"rgb(138,1,116)",'882,Samoa
YEM,2019,"rgb(191,6,58)",'887,Yemen
ZAF,2019,"rgb(123,75,57)",'710,South Africa
ZMB,2019,"rgb(227,11,17)",'894,Zambia
ZWE,2019,"rgb(214,16,25)",'716,Zimbabwe
TWN,2019,"rgb(154,16,84)",'158,Taiwan
